"Station","Name","Date","Tmax","Tmin"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-13","23","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-14","32","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-15","49","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-16","49","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-17","64","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-18","64","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-19","73","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-20","67","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-21","44","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-22","53","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-23","43","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-24","45","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-25","57","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-26","48","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-27","45","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-28","32","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-29","20","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-30","31","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-03-31","48","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-01","66","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-02","41","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-03","45","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-04","40","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-05","46","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-06","63","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-07","62","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-08","49","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-09","55","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-10","47","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-11","38","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-12","62","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-13","61","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-14","74","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-15","75","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-16","64","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-17","43","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-18","43","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-19","49","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-20","38","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-21","51","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-22","54","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-23","54","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-24","63","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-25","80","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-26","72","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-27","55","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-28","38","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-29","46","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-04-30","54","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-01","57","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-02","69","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-03","62","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-04","66","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-05","58","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-06","59","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-07","57","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-08","60","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-09","65","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-10","73","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-11","76","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-12","79","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-13","84","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-14","80","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-15","79","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-16","79","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-17","72","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-18","60","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-19","60","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-20","66","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-21","79","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-22","90","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-23","82","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-24","60","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-25","68","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-26","72","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-27","75","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-28","72","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-29","66","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-30","76","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-05-31","87","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-01","87","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-02","82","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-03","74","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-04","73","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-05","67","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-06","74","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-07","78","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-08","68","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-09","71","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-10","62","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-11","72","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-12","72","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-13","74","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-14","74","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-15","76","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-16","82","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-17","80","66"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-18","79","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-19","63","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-20","63","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-21","74","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-22","81","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-23","85","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-24","74","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-25","82","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-26","85","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-27","88","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-28","75","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-29","74","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-06-30","78","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-01","85","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-02","90","65"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-03","80","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-04","76","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-05","81","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-06","77","65"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-07","75","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-08","82","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-09","82","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-10","75","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-11","79","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-12","88","64"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-13","88","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-14","80","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-15","77","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-16","81","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-17","84","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-18","86","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-19","77","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-20","89","68"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-21","92","73"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-22","87","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-23","88","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-24","92","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-25","92","68"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-26","82","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-27","77","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-28","82","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-29","85","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-30","81","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-07-31","77","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-01","80","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-02","86","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-03","82","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-04","89","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-05","89","67"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-06","86","66"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-07","90","70"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-08","89","71"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-09","88","71"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-10","73","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-11","76","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-12","78","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-13","73","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-14","76","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-15","80","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-16","80","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-17","75","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-18","78","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-19","78","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-20","84","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-21","86","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-22","82","65"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-23","76","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-24","74","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-25","80","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-26","83","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-27","82","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-28","76","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-29","85","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-30","89","69"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-08-31","81","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-01","76","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-02","69","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-03","78","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-04","80","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-05","78","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-06","68","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-07","68","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-08","69","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-09","75","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-10","80","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-11","79","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-12","67","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-13","75","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-14","71","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-15","75","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-16","63","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-17","68","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-18","79","54"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-19","80","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-20","70","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-21","68","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-22","78","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-23","64","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-24","49","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-25","64","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-26","65","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-27","64","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-28","59","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-29","57","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-09-30","57","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-01","57","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-02","67","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-03","59","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-04","54","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-05","55","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-06","66","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-07","73","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-08","58","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-09","51","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-10","59","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-11","59","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-12","71","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-13","65","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-14","61","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-15","61","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-16","67","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-17","62","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-18","56","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-19","50","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-20","45","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-21","46","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-22","60","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-23","69","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-24","67","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-25","68","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-26","69","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-27","70","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-28","48","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-29","58","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-30","62","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-10-31","63","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-01","60","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-02","64","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-03","62","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-04","68","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-05","71","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-06","70","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-07","75","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-08","63","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-09","48","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-10","55","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-11","66","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-12","66","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-13","53","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-14","40","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-15","35","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-16","35","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-17","41","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-18","36","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-19","37","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-20","32","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-21","27","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-22","39","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-23","47","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-24","45","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-25","54","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-26","45","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-27","55","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-28","49","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-29","37","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-11-30","42","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-01","49","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-02","35","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-03","42","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-04","49","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-05","37","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-06","42","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-07","49","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-08","50","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-09","40","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-10","33","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-11","40","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-12","33","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-13","27","8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-14","31","8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-15","28","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-16","35","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-17","36","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-18","33","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-19","31","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-20","30","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-21","28","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-22","41","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-23","45","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-24","42","-1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-25","14","0"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-26","22","7"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-27","21","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-28","28","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-29","42","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-30","55","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2022-12-31","60","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-01","51","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-02","44","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-03","48","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-04","51","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-05","57","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-06","50","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-07","36","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-08","34","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-09","35","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-10","39","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-11","32","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-12","39","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-13","45","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-14","31","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-15","21","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-16","24","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-17","33","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-18","41","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-19","40","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-20","41","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-21","38","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-22","30","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-23","35","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-24","30","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-25","32","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-26","38","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-27","36","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-28","37","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-29","42","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-30","44","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-01-31","29","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-02-01","23","9"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-02-02","25","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-02-03","35","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-02-04","8","-12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-02-05","25","-12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-02-06","43","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2023-02-07","34","21"
